Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
2128466337,756.5722751,1324.013886,-113.9397787,2030.656682,272.8369458,664.2627499,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
9553442411,323.8483591,531.8526366,1706.107715,1355.45608,1271.626107,1381.349436,1,0,NA,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
19142651158,1066.602804,1447.155089,-183.9788438,181.0590724,1193.830773,600.4828086,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0
-4944115226,504.3934326,710.8530161,307.3437813,1945.323661,1519.279109,1162.620516,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
14001790602,996.886744,854.1208674,824.4436528,804.3750078,-487.394061,1062.85178,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
-1398618205,2021.720778,1881.884873,-21.56803868,247.1299026,719.3059446,869.7379638,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
15765661129,1195.019874,620.0079976,522.2963514,1908.403327,1629.22485,1396.840144,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0
11118361113,1964.525762,-168.8518576,1418.953116,646.5165653,1304.601746,264.9189112,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
4099146840,30.21351391,859.6602514,-154.9978145,1387.635613,751.7517409,429.5858771,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
-9288933243,986.2253137,1056.524898,83.10411189,859.327157,168.5807218,-377.993344,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1
-5342052474,362.0091456,-642.0801582,1540.113265,1264.796614,1089.825649,1313.067557,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0
17484340012,842.1759684,343.9257025,299.5046374,552.8935143,1066.239972,1399.846962,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
4623820596,191.3245828,-339.5433331,404.8258177,1396.016518,1661.685653,784.1766995,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0
8481580958,751.4849493,972.0752567,805.1385975,1200.699677,582.9649059,1201.816698,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0
-6500335995,2178.991431,1021.986238,506.8580357,1001.179892,788.2981175,495.5000357,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
12421910815,707.560212,504.561109,338.3328284,1254.574607,685.4160503,-148.3467793,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
6782555736,698.074598,645.9597499,264.7560587,758.9221286,1108.562965,1119.4684,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
-15863610366,922.1546202,1322.76705,261.6254021,1177.757216,951.4498848,633.3543702,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1
14885680973,-150.8260317,9.956239555,1556.607043,131.504254,576.6566611,224.5999328,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0
4267025619,327.2816364,424.4034469,75.92400333,852.9821369,468.9809402,1261.57618,0,1,0,NA,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
3946388051,611.856165,953.4847487,792.9195397,2324.834161,1137.762173,660.6255031,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
-2798317192,1749.176507,1055.452261,940.5439512,-453.512001,331.946814,626.5616351,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
32756520395,555.3591081,855.5572867,1285.726285,997.5784192,1792.548424,986.5440022,0,NA,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
16339754881,631.397847,NA,1479.718517,627.4416089,348.6134583,703.9440299,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
11023579187,1495.535725,136.3340528,147.5945282,721.2491047,1102.584529,549.869339,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
2918703899,958.9851916,1730.972871,683.6650441,719.2556996,961.9758837,1256.734964,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-7181829039,747.6307487,1446.546918,822.0854348,763.4467143,2001.100394,1185.132851,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA,1,1,1,1,1,0,0,1
4000303735,388.21519,108.1214471,-166.5992748,310.7114399,900.7039812,794.9754673,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
10393360588,879.99249,927.6732481,1283.413636,-269.1242273,-354.5755157,192.5100884,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
16402886864,429.1865521,937.6515779,554.7247622,1008.895585,2382.240402,747.1954146,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1
-865129761.9,1195.748069,1156.838949,-132.2837465,825.3566491,600.8562228,1527.903289,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
189942987.6,-422.4812012,-86.30397079,279.5069417,1134.613326,-60.88672666,713.1014565,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
-85438059.73,1036.598818,270.9436477,263.4663222,455.8345358,-25.11794745,2060.513129,1,0,0,1,1,0,1,0,0,0,NA,0,0,0,1,1,1,1,0,0,1,0,1,0,1
6481451793,391.6179184,787.1019634,422.8426397,478.561954,889.1430873,834.6923672,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
4897838570,754.4186617,-11.47519186,735.8924132,497.9679629,1037.335605,1770.897512,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,NA,0,1,0,1,0,1,0,0
17776911620,1003.24633,856.1840789,2064.701019,124.0864656,1325.03902,905.5831672,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,NA
15227937940,1142.290542,878.8940622,535.7384539,829.3763444,620.8146956,157.8228105,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1
-2044750445,1123.50587,1976.817933,1284.909951,907.6281729,518.3574629,1344.319112,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
23920112171,2175.633208,-15.49859651,411.6570433,472.2201456,1155.5605,213.6991738,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
-8751210351,338.2407919,303.630767,485.8764669,1708.802026,-59.69870733,173.5557946,1,0,NA,0,0,0,0,1,1,1,0,NA,0,0,1,0,1,0,0,0,0,1,0,0,0
-1313658276,464.8021331,-206.0386911,1227.836263,813.3632903,1605.884935,1229.76931,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
1487054913,781.4378312,1268.253949,1085.856379,487.510345,1571.415927,870.2816609,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
13141365626,406.1892919,935.6274079,1121.024198,935.1526417,392.5603135,412.4533889,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0
5193844270,793.1798144,-357.1734899,328.2324063,1832.605539,560.8387563,1461.458187,NA,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
23069490299,1127.848091,854.3133385,1082.358007,139.9468592,794.214623,1087.995547,0,NA,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
24409429615,291.2629266,338.0343952,652.9633474,309.1194002,980.7306251,869.4379288,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
23956542315,1150.209064,553.1673206,1146.892367,1841.957566,776.1303368,1052.674351,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0
12258030500,789.6469119,418.0851935,374.1221337,668.0986113,541.943601,1220.627999,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
6075064858,NA,-81.32144918,553.8848562,1152.355845,1603.136653,649.3482609,0,1,1,1,0,0,0,1,0,1,0,NA,1,1,0,0,0,1,0,0,0,0,0,0,1
-18449880460,827.7044307,783.3983327,-1223.087671,1686.160167,1274.203072,-627.7325478,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
-4867988904,-492.9486614,1185.451881,-514.7176136,678.7646014,674.0643793,1040.148202,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0
-5293101804,148.1304726,1498.956339,403.7767132,880.0251128,767.3240546,1100.60141,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,NA,1,0,1,1,0,0,1,0
-957435888.6,102.0346687,998.5598697,620.0201587,390.8915585,1130.649563,1360.84303,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
10135291224,1035.608527,691.3078106,396.8034359,1970.324272,1739.753956,1837.068457,NA,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
-12312973103,1519.32849,747.7772516,532.89602,173.6292148,2507.763962,880.3509402,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0
3143516917,1714.675135,1337.754412,-62.20521594,196.1557399,1196.070797,1008.235145,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,NA,1,0,0,1,1,0,0,0
16975507850,2178.741534,682.157496,932.8842728,684.671655,733.0799032,-18.92981668,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
38926791628,1201.554304,644.878273,1179.823544,624.271452,-33.63014778,1988.875182,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
-3260515694,388.5818661,527.3170701,489.4355072,1492.356974,589.2532852,285.0143016,NA,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
4112903165,509.7158524,1395.712322,490.0239132,662.6393894,747.6225367,173.9363234,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
4499201528,-1691.795891,1251.795471,110.2429967,-531.087343,1569.978359,739.6351456,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
8025682672,826.7374742,1626.5994,963.1287746,1824.494387,312.4381695,NA,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0
10190267335,-276.6913407,920.1470749,1078.881289,1079.892127,1860.216343,1351.697831,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0
26209157392,912.7509701,202.0920185,722.8497683,1047.934455,1390.52076,443.1297256,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1
-10738374584,1470.956589,2020.976065,NA,279.4670672,560.6622023,1011.882935,1,1,NA,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1
-3992771279,838.3171335,1132.474132,44.37430344,-51.94209671,907.0928254,-15.1199439,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
6750306244,808.0354923,102.0974485,1400.940703,2012.522654,801.9187048,NA,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0
-60080942.29,1698.299087,819.0552653,947.966306,1305.151609,-16.70726221,1444.271172,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
18354414217,1555.210844,928.7377255,1119.142226,891.9680399,734.7608654,1429.994161,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0
-5956077501,881.0136752,812.3889384,389.0879073,1380.910789,1412.398822,632.268034,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2659541128,56.95879262,458.4855629,226.6363052,632.7614047,1625.147954,880.7657528,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
18172340539,1613.496557,668.8250907,1330.468205,1298.843146,840.4128215,832.888461,1,0,1,1,1,0,0,1,0,0,NA,1,1,1,1,0,1,0,0,1,0,1,0,0,NA
-7407803178,1460.632371,1916.217601,-12.1241688,564.107976,1158.760518,733.6116619,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8367667224,1118.0332,1639.424964,577.2979879,1167.676573,1522.551963,1022.120836,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
7427384134,1696.427411,1561.838915,935.0608745,1493.229963,1020.322543,1758.244108,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1
5104633279,1373.391254,1213.469732,685.9453816,208.066553,515.8861303,1619.06137,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
-6324415374,1303.314692,1401.642132,-305.7951534,858.9187127,1641.827565,704.1613417,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1
14797884072,887.1726825,763.8448967,409.3838386,710.1044444,1053.981931,-139.2028838,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
-12805040863,1094.878385,515.2420531,225.0436718,-289.702176,777.6428944,1817.502614,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
5018966571,502.7821969,798.8377093,1035.48884,251.9348694,1253.743738,882.974989,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
1455175944,573.6854822,391.6791658,1276.15999,312.7918273,1379.754819,-124.3010479,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
6110768578,1801.517806,868.4760419,NA,1382.386903,1691.573502,1125.891746,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
8643449660,781.6757691,1388.616215,696.9718912,1726.082273,1295.30401,-8.569518219,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
-6557095258,-51.67818399,745.0864123,-116.1209305,375.2484618,1148.994968,1091.854157,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
14223643876,1020.294486,-167.1230206,-456.0806277,1409.948421,1474.369614,90.15566125,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,NA,0,0
30719700251,1003.435991,1315.08891,433.0712513,-20.43801782,1004.283891,1396.377853,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1
-4769757163,368.3182739,866.8362667,96.69278098,949.3745816,1212.773538,623.1374543,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,NA
9321148383,966.2288434,151.8773025,1939.71053,1481.705738,1052.595841,730.2356399,NA,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,NA,1,0,0,0
244160304.6,1410.47072,1717.883111,1257.616118,1168.957017,451.6545118,NA,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
15398861360,469.9801396,910.4951525,664.8635598,1409.71029,954.5101159,924.7326762,0,1,NA,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1
5534471682,1442.413618,280.3297158,607.0333087,1529.780098,1363.190109,142.6068845,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0
16231444483,440.5873719,1233.351043,858.0847987,2389.006307,988.741823,265.4827789,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,NA,1,0
-5422824226,2191.938567,1127.541468,986.0352517,1558.89223,1206.302513,198.2273131,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
-4132682323,858.0084802,1316.320068,466.13094,1027.020445,1940.391674,411.9604097,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
1718256177,1092.138104,119.4696313,1085.323099,522.2530293,641.777569,959.2006459,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
4764488809,813.7620366,1570.478714,970.513249,209.1271963,1235.858786,475.1425202,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
6699170971,1079.151735,486.5412133,1153.510394,565.4522279,1466.667752,435.4610984,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
-1419637768,929.7397919,1380.524271,19.0491166,1529.595268,861.7945842,622.9590161,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1
15454233030,1559.610908,-4.083890966,633.3343515,1216.097549,1166.220696,518.5844503,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
3203361320,-247.3510477,1692.461399,579.7500246,400.9526642,1221.146035,371.6717752,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
4915245460,601.9801034,239.2661449,13.52437914,1787.93733,2171.731639,1068.278851,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
309490662.6,1714.947419,530.0709743,360.2697372,62.49849437,1926.308342,781.1487584,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
-27661345321,1477.284387,745.5617361,-735.4746211,1834.121541,-104.1871176,171.3153879,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
4927336965,1957.311919,805.8247551,-680.1028686,804.5977873,-70.86454193,-244.4563671,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
12594668766,1231.645371,513.0699035,325.0557069,1405.471958,1241.37935,2031.877213,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,NA,0,0
12653350504,1248.914547,187.8701102,1723.522283,670.439939,682.2058289,920.6139814,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1
-4457583613,926.1473002,1580.982768,NA,1245.541188,1330.65521,1576.270496,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
6646606051,915.217327,147.2567987,865.3530179,888.6501646,1097.299598,811.7367136,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1
11642202176,125.4030944,752.1738238,1738.163572,1325.639073,927.0020558,-692.3323444,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,NA
1967173931,1553.501632,284.2539292,679.8014544,523.7632691,726.8298643,1078.448911,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1
15181390423,-95.33057017,1037.643442,407.6916236,873.3266513,634.5671806,124.6118522,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,0,1,1,0,1,1,1
6886217838,898.1759498,1278.435293,878.2175219,990.4457537,1185.504485,416.2209814,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
13015912639,1348.617894,-68.78390602,-182.9754265,1118.275947,946.2957161,92.09627318,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0
-13525069790,1196.733488,379.1758085,547.0377993,1705.823888,2190.55998,-453.8445697,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0
17699743989,1768.809465,401.1538319,309.7639259,1193.631377,1275.261731,1396.648925,0,0,1,NA,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1
-3553275067,641.60967,1005.363398,526.9097205,1174.497818,680.9322126,1321.829227,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
37021092486,915.1960484,1214.369262,1079.535609,618.663213,NA,1895.611936,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1
12169057813,1709.615965,NA,1215.271456,-36.69370691,1314.686084,458.5415256,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1
10758076656,1438.688537,1473.638814,245.7081077,1218.62147,3000.814004,1045.798117,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
10408785658,-245.5980046,592.8654559,589.8186143,1285.272356,1646.880387,979.2285905,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
-3567146267,826.9524632,1747.518294,514.7698128,857.5202719,1065.748985,450.0606361,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
11642374648,1093.273226,979.4999425,1157.136261,593.9316487,412.3909811,367.723389,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,NA
5716696156,1675.54244,NA,-51.63454026,1857.526486,508.4564797,392.3135118,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1
3272396556,1038.376785,487.3718894,-161.5236981,1703.566608,770.3560068,1587.100689,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,NA,1,0
10981411340,743.8597238,1033.625516,766.934643,890.5140338,-133.0251012,239.0862245,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
-8438354102,558.0104548,816.3383215,736.1277217,137.4021785,853.9015952,1068.621103,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
4402506875,1850.837281,1282.722973,968.484583,480.507576,656.9192058,-884.2484765,NA,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
18076112167,442.0544767,-195.147691,2060.297422,277.8701581,1750.213707,1980.318211,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1
7910685174,544.4386225,-58.8324764,226.6612487,1465.367519,814.4412542,-22.36924137,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0
10283729864,854.3093322,666.559075,2415.34335,1384.747982,1267.225423,1194.152291,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
21632680257,452.4970455,NA,796.9572971,661.7057071,917.8780077,282.9414212,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1
10842575725,1057.786307,NA,200.9606365,1673.208764,682.9045801,499.8917673,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
-12529344702,275.9724026,1666.538993,522.1465533,2320.436382,509.6666545,39.54853421,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
9082841791,1349.448439,1117.619475,911.5726204,198.3285072,1088.53261,72.52500631,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
11733290914,1039.449155,1511.832163,808.4352354,605.960052,1436.597595,1999.482613,NA,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,NA,1,0
-6879762390,195.5434921,1003.437336,509.167339,1920.073213,1402.984712,128.3294012,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
-3800358535,1298.010031,923.313587,337.8566034,766.7760096,625.9387754,1174.791306,0,1,0,NA,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
22804010598,687.4036392,612.6951559,434.8905447,1047.979587,155.0226234,201.2347175,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1
-3822676949,1756.555453,786.46509,947.1331322,-435.6476943,1658.718834,1322.429191,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
-6913052543,-38.74596969,336.633594,303.2501449,611.1857181,1406.739311,53.04864527,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1
6888571272,12.33632098,987.7839132,1271.297471,-183.5304484,1455.621049,75.31389014,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0
7424517003,654.0750108,751.1158118,1303.369273,663.0064332,522.3011121,423.0994044,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
4801356255,795.4930917,794.3801818,392.7932733,168.1140511,1075.221606,124.4945672,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
-10187209674,832.3076603,713.2169772,461.0417481,661.7847028,-135.098202,-241.5793358,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1
8732941126,535.168597,1232.838952,566.5982351,-197.8529611,955.4186218,550.1456256,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1527675259,495.6948734,104.9154196,836.8344302,1580.17761,1650.0321,1663.816049,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
8718181634,1082.737757,215.5276751,1054.314967,927.9449497,-273.2579976,24.41712771,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,NA,0,1,0,0
10355968321,675.3113883,1517.942797,540.448693,1048.822657,1642.069673,1346.63284,1,1,0,NA,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
17144762598,915.6483341,245.680251,2547.718304,288.8442855,279.8049295,996.0278371,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1
10997198225,-881.7511717,918.1312569,-66.12091123,740.8046195,480.6557691,812.2977252,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
14850283432,1440.746013,299.1290404,1092.340068,1261.00211,977.7878271,10.80259707,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
